#w	f
6135.518207972127	22595.536027726746
6135.667567846662	23021.04712294957
6135.81692404076	22618.52093122435
6135.966276553772	22232.647373360676
6136.115625385049	21318.890379670866
6136.26497053394	19082.080040782923
6136.414311999796	16061.430835433885
6136.563649781969	14771.727171868053
6136.7129838798055	16740.019789379712
6136.862314292659	18118.146899994354
6137.011641019879	19338.10705597008
6137.160964060816	21215.347383164033
6137.310283414819	19774.752363285465
6137.45959908124	16708.725180589117
6137.6089110594285	15323.234683454419
6137.758219348735	17854.47229396635
6137.907523948509	21155.919609716966
6138.056824858103	21938.42265116098
6138.206122076865	22210.45962216771
6138.355415604146	22446.357380918525
6138.504705439297	23106.67640819691
6138.653991581668	23177.140742448773
6138.80327403061	22995.23463116818
6138.952552785471	23198.162078255424
6139.101827845604	23736.100821488453
6139.251099210357	23798.71530339902
6139.400366879083	23830.408707315662
6139.549630851129	23296.064009137834
6139.698891125849	23281.423544029756
6139.848147702591	22830.84649415749
6139.997400580705	22598.890711518798
6140.146649759543	22770.576818535523
6140.295895238453	22895.974085676695
6140.445137016788	23006.27935151131
6140.594375093897	23365.155947642583
6140.74360946913	23253.641619624013
6140.892840141839	22760.04681274981
6141.042067111372	23006.318316782763
6141.19129037708	22666.013339262954
6141.340509938314	21301.193534144906
6141.489725794425	18458.033181296847
6141.638937944761	16884.36462869745
6141.788146388674	19501.43223039161
6141.937351125514	22657.80249268512
6142.086552154632	23194.85836991469
6142.235749475378	23439.99331350978
6142.3849430871005	23416.53182424788
6142.534132989153	23451.50483230186
6142.683319180882	23816.91690283748
6142.832501661641	23546.871887307545
6142.981680430779	22638.416668279206
6143.130855487648	21638.212705884256
6143.280026831595	22713.35211037135
6143.429194461974	23420.774846203374
6143.578358378132	23953.899542707102
6143.7275185794215	23636.824015836937
6143.876675065192	23237.525690925977
6144.025827834794	22595.581311294667
6144.174976887578	22612.86529894443
6144.324122222894	22627.44908734667
6144.473263840093	22611.19445592531
6144.622401738524	22977.14950332227
6144.771535917539	23386.161598037666
6144.920666376487	23674.45485997165
6145.069793114719	23865.697489091097
6145.218916131585	23960.34714680554
6145.368035426435	24000.975281351606
6145.51715099862	23843.596464842743
6145.6662628474905	24160.890415552974
6145.815370972396	23561.75637069257
6145.964475372687	22530.615636708433
6146.113576047715	21987.234180974952
6146.262672996828	22739.476712055584
6146.4117662193785	23497.279007220244
6146.560855714716	23722.705924320122
6146.7099414821905	23416.35954392267
6146.859023521153	23837.647737013984
6147.008101830954	24307.29078531473
6147.157176410942	24846.528812209068
6147.30624726047	24542.378642236898
6147.455314378885	24098.2649801123
6147.604377765541	23299.86395659989
6147.753437419787	23367.102714354038
6147.902493340971	24188.96258644091
6148.051545528447	24106.65656665331
6148.200593981563	23582.565281372204
6148.349638699669	22206.891911971215
6148.498679682117	21406.76984503899
6148.647716928257	20664.45985202695
