#w	f
6137.29246519067	413.88239251124156
6137.441857351406	420.1762630545049
6137.591245848256	419.0361552188063
6137.740630680557	392.96183007016407
6137.890011847647	387.2734320793138
6138.039389348862	432.99667293193886
6138.18876318354	398.3427693645149
6138.338133351019	415.24879067599454
6138.487499850636	415.03556521436906
6138.636862681728	456.4073298059159
6138.786221843633	447.1794361924525
6138.935577335688	416.13410054297776
6139.084929157231	420.6662366967279
6139.234277307599	399.05405885435437
6139.383621786128	459.0101365951961
6139.532962592158	450.6224993767315
6139.682299725024	462.3922490689069
6139.831633184064	433.207908565686
6139.980962968617	416.9707874599459
6140.130289078019	404.21293227501025
6140.279611511606	430.84156368059826
6140.428930268718	390.2568151479074
6140.578245348692	417.4329817453447
6140.727556750864	425.4755412969866
6140.876864474571	393.21052958897644
6141.026168519153	420.673126279679
6141.1754688839455	465.5559769139898
6141.324765568285	398.7704168975926
6141.474058571512	392.8163494991531
6141.62334789296	387.5386273540759
6141.772633531969	406.7345502874186
6141.9219154878765	420.68040554512976
6142.071193760018	388.81150365237875
6142.220468347732	435.20792422308216
6142.369739250356	425.51727705289966
6142.519006467228	437.2777534012023
6142.668269997684	441.7471608055989
6142.817529841062	465.09112954291584
6142.966785996699	448.000268112312
6143.116038463933	435.31656701777126
6143.265287242101	463.2684806462712
6143.414532330541	451.4515761046674
6143.56377372859	466.91457521875657
6143.713011435585	439.307231859346
6143.862245450863	449.89585702103614
6144.011475773763	453.47641928352436
6144.16070240362	453.54263958186897
6144.309925339774	421.51890639471765
6144.45914458156	449.48285321315194
6144.608360128318	400.64572487914324
6144.757571979383	435.9171075609523
6144.906780134093	482.52489737003333
6145.055984591787	454.721087225916
6145.2051853518005	462.56908067368545
6145.354382413471	448.5494187231553
6145.503575776136	424.9455154551057
6145.652765439134	445.8760483353183
6145.8019514018015	410.7835624237431
6145.951133663476	449.8407479904984
6146.100312223494	467.0158654113826
6146.249487081194	451.7484399735518
6146.398658235914	440.105395840489
6146.54782568699	460.3871467532649
